Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;1;128.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;64.5;9.5;4.8;0.0;0.0;11.0;0.0;13.0;0.0;0.0;0.0;10.0
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;2;192.2;12.0;0.0;0.0;0.0;11.5;0.0;0.0;0.0;0.0;0.0;0.0;1.5;5.5;0.0;0.0;0.0;8.0;0.0;0.0;49.0;0.0;0.0;25.0;13.0;36.5;3.0;9.2;18.0;888.0;888.0;888.0
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;3;163.2;0.0;0.0;19.2;6.6;5.8;0.0;2.0;3.0;0.0;7.8;14.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;9.0;17.8;7.2;0.0;17.8;0.0;0.0;20.0;0.0;2.0;3.0;0.0;4.0
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;4;189.8;3.0;35.0;2.2;0.0;0.0;0.0;20.0;34.0;22.0;4.8;7.4;0.0;0.0;0.0;0.0;0.0;0.0;2.0;8.0;0.0;0.0;4.0;6.0;0.0;20.0;0.0;7.4;0.0;6.8;7.2;888.0
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;5;74.0;10.2;0.0;6.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;14.0;2.0;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;6;24.9;0.0;0.0;0.0;20.3;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ocara;FAZ.NOVA CIOMA;-4.4925;-38.555555555556;2003;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
