Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;1;127.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.5;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;3.8;0.0;0.0;29.6;26.8;0.0;0.0;0.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;2;185.2;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;30.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;52.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;888.0;888.0;888.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;3;191.3;0.0;20.0;0.0;0.0;5.2;0.0;0.0;0.0;0.0;3.5;65.0;0.0;36.0;0.0;35.3;0.0;4.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;4;89.8;2.0;0.0;12.6;0.0;7.4;15.0;0.0;0.0;0.0;1.0;33.0;0.0;4.8;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;5;49.8;5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;6;33.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2017;12;16.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;0.0;0.0;14.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2018;1;132.5;0.0;0.0;0.0;0.0;0.0;6.0;14.0;0.0;2.2;0.0;0.0;5.6;0.0;0.0;8.5;0.0;0.0;7.0;0.0;11.0;25.0;0.0;0.0;14.4;9.7;0.0;22.3;0.0;0.0;6.8;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2018;2;201.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;20.3;0.0;0.0;40.0;4.2;0.0;17.0;29.5;10.0;3.0;8.0;0.0;0.0;24.0;34.0;0.0;0.0;6.2;888.0;888.0;888.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2018;3;175.8;0.0;23.0;36.3;2.0;24.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;1.0;2.5;0.0;30.0;11.0;0.0;0.0;2.0;42.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2018;4;291.2;0.0;67.0;3.2;0.0;21.0;0.0;25.1;0.0;8.4;54.0;0.0;0.0;52.0;0.0;39.0;0.0;0.0;0.0;17.5;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2018;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2018;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2018;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2018;8;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cedro;EMATERCE;-6.6046388888889;-39.060583333333;2018;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;999.0;888.0
